,id,link,Adress,zip,city,size,latitude,longitude,hled
4624,1723338,boliga.dk/bolig/1723338,"Gyvelvej 27, Henne Strand",6854,Henne,74,55.73863,8.17974,"{'Stoppested': '134 meter', 'Supermarked': '250 meter', 'Skov': '2.10 km', 'Daginstitution': '6.71 km', 'Fodboldbane': '6.71 km', 'Sø': '7.10 km', 'Regionaltog': '9.07 km', 'Skole': '9.25 km', 'Læge': '10.15 km', 'Idrætshal': '10.17 km', 'Svømmehal': '10.17 km', 'Bibliotek': '10.75 km', 'Apotek': '12.55 km', 'Modulvogntog': '25.39 km', 'Kyst': '28.01 km', 'Hospital': '35.85 km', 'Motorvej': '41.79 km', 'Lufthavn': '42.23 km', 'S-Tog': '143.39 km', 'Metro': '323.01 km'}"
4625,1723221,boliga.dk/bolig/1723221,Musvågevej 19,3120,Dronningmølle,102,56.09172,12.37845,"{'Skov': '2.81 km', 'Modulvogntog': '3.63 km', 'Fodboldbane': '3.74 km', 'Læge': '3.74 km', 'Stoppested': '3.90 km', 'Apotek': '3.90 km', 'Supermarked': '3.91 km', 'Skole': '3.94 km', 'Bibliotek': '4.12 km', 'Regionaltog': '4.12 km', 'Kyst': '4.85 km', 'Sø': '8.35 km', 'Idrætshal': '11.02 km', 'Daginstitution': '11.05 km', 'Svømmehal': '19.97 km', 'Hospital': '22.95 km', 'Motorvej': '25.96 km', 'Lufthavn': '90.68 km', 'S-Tog': '170.00 km', 'Metro': '354.98 km'}"
4626,1723117,boliga.dk/bolig/1723117,"Fyrrealle 3, Lodbjerg Hede",6950,Ringkøbing,116,56.14544,8.14378,
4627,1722735,boliga.dk/bolig/1722735,"Kirksvej 7, Bjerregård",6960,Hvide Sande,72,55.86344,8.17912,"{'Kyst': '1.00 km', 'Supermarked': '6.34 km', 'Stoppested': '6.37 km', 'Sø': '6.43 km', 'Skov': '6.52 km', 'Fodboldbane': '8.49 km', 'Skole': '9.81 km', 'Apotek': '13.98 km', 'Læge': '14.12 km', 'Regionaltog': '14.42 km', 'Idrætshal': '14.53 km', 'Svømmehal': '14.53 km', 'Bibliotek': '14.55 km', 'Daginstitution': '14.85 km', 'Modulvogntog': '28.81 km', 'Hospital': '33.48 km', 'Lufthavn': '54.28 km', 'Motorvej': '54.28 km', 'S-Tog': '146.28 km', 'Metro': '324.85 km'}"
4628,1722080,boliga.dk/bolig/1722080,"Capellavej 15+1, Helgenæs",8420,Knebel,60,56.11057,10.5095,
4629,1722035,boliga.dk/bolig/1722035,Bygmarken 4,4300,Holbæk,79,55.73791,11.71746,"{'Stoppested': '455 meter', 'Læge': '585 meter', 'Supermarked': '652 meter', 'Bibliotek': '690 meter', 'Daginstitution': '717 meter', 'Skole': '762 meter', 'Apotek': '822 meter', 'Modulvogntog': '1.12 km', 'Idrætshal': '1.88 km', 'Svømmehal': '1.88 km', 'Fodboldbane': '1.88 km', 'Skov': '3.84 km', 'Sø': '5.45 km', 'Kyst': '7.98 km', 'Motorvej': '20.50 km', 'Regionaltog': '20.64 km', 'Lufthavn': '23.95 km', 'Hospital': '24.54 km', 'S-Tog': '122.19 km', 'Metro': '307.76 km'}"
4630,1721942,boliga.dk/bolig/1721942,Plantagevej 107,7600,Struer,104,56.5404,8.53824,"{'Stoppested': '941 meter', 'Kyst': '1.02 km', 'Supermarked': '1.34 km', 'Regionaltog': '1.54 km', 'Idrætshal': '2.14 km', 'Fodboldbane': '2.14 km', 'Daginstitution': '2.23 km', 'Modulvogntog': '2.29 km', 'Skole': '2.30 km', 'Skov': '5.42 km', 'Sø': '5.73 km', 'Læge': '7.76 km', 'Bibliotek': '8.02 km', 'Svømmehal': '8.73 km', 'Apotek': '8.92 km', 'Hospital': '16.72 km', 'Motorvej': '20.41 km', 'Lufthavn': '55.27 km', 'S-Tog': '121.30 km', 'Metro': '294.28 km'}"
4631,1721571,boliga.dk/bolig/1721571,Lübker Allé 63,8581,Nimtofte,110,56.41741,10.58183,"{'Daginstitution': '1.95 km', 'Fodboldbane': '2.00 km', 'Supermarked': '2.16 km', 'Skole': '2.17 km', 'Stoppested': '2.18 km', 'Læge': '2.48 km', 'Sø': '3.39 km', 'Modulvogntog': '4.29 km', 'Skov': '4.59 km', 'Bibliotek': '7.40 km', 'Idrætshal': '8.11 km', 'S-Tog': '8.46 km', 'Apotek': '8.85 km', 'Kyst': '14.61 km', 'Svømmehal': '14.79 km', 'Lufthavn': '16.19 km', 'Hospital': '19.67 km', 'Motorvej': '24.97 km', 'Regionaltog': '38.59 km', 'Metro': '179.53 km'}"
4632,1721565,boliga.dk/bolig/1721565,Hvid-Ager 4,3230,Græsted,92,56.09416,12.18804,"{'Stoppested': '928 meter', 'Idrætshal': '1.28 km', 'Skole': '1.28 km', 'Fodboldbane': '1.28 km', 'Kyst': '1.96 km', 'Sø': '2.23 km', 'Daginstitution': '2.41 km', 'Supermarked': '2.65 km', 'Skov': '4.57 km', 'Bibliotek': '6.43 km', 'Regionaltog': '6.49 km', 'Læge': '7.73 km', 'Svømmehal': '8.84 km', 'Apotek': '9.99 km', 'Modulvogntog': '23.26 km', 'S-Tog': '23.64 km', 'Hospital': '28.89 km', 'Motorvej': '31.70 km', 'Metro': '53.85 km', 'Lufthavn': '77.71 km'}"
4633,1721222,boliga.dk/bolig/1721222,"Solbærvej 14, Knasborg",9982,Ålbæk,50,57.57052,10.41682,"{'Modulvogntog': '212 meter', 'Kyst': '745 meter', 'Skov': '762 meter', 'Stoppested': '1.77 km', 'Regionaltog': '2.37 km', 'Supermarked': '2.70 km', 'Sø': '2.70 km', 'Apotek': '2.77 km', 'Læge': '2.88 km', 'Bibliotek': '3.02 km', 'Skole': '3.03 km', 'Fodboldbane': '3.12 km', 'Idrætshal': '4.84 km', 'Daginstitution': '4.87 km', 'Hospital': '16.77 km', 'Svømmehal': '17.42 km', 'Motorvej': '24.64 km', 'Lufthavn': '83.59 km', 'S-Tog': '163.82 km', 'Metro': '348.79 km'}"
4634,1721068,boliga.dk/bolig/1721068,Mannadalen 55,9260,Gistrup,75,56.98205,9.98778,"{'Skov': '482 meter', 'Stoppested': '1.54 km', 'Modulvogntog': '1.56 km', 'Daginstitution': '1.68 km', 'Fodboldbane': '2.23 km', 'Skole': '2.23 km', 'Idrætshal': '2.24 km', 'Supermarked': '2.32 km', 'Svømmehal': '5.90 km', 'Læge': '6.20 km', 'Bibliotek': '6.55 km', 'Apotek': '6.70 km', 'Motorvej': '7.58 km', 'Sø': '7.93 km', 'Regionaltog': '8.44 km', 'Kyst': '9.31 km', 'Hospital': '11.26 km', 'Lufthavn': '19.61 km', 'S-Tog': '85.85 km', 'Metro': '271.42 km'}"
4635,1721255,boliga.dk/bolig/1721255,"Mimosavej 8, Vibæk Strand",8400,Ebeltoft,80,56.21836,10.67356,
4636,1720759,boliga.dk/bolig/1720759,Søvej 16,6823,Ansager,103,55.72331,8.77896,"{'Supermarked': '153 meter', 'Stoppested': '161 meter', 'Bibliotek': '406 meter', 'Skole': '416 meter', 'Idrætshal': '416 meter', 'Fodboldbane': '416 meter', 'Læge': '479 meter', 'Daginstitution': '560 meter', 'Regionaltog': '569 meter', 'Apotek': '623 meter', 'Skov': '1.40 km', 'Modulvogntog': '6.03 km', 'Motorvej': '6.43 km', 'Sø': '7.08 km', 'Kyst': '9.98 km', 'Svømmehal': '18.24 km', 'Hospital': '18.70 km', 'S-Tog': '25.69 km', 'Metro': '44.11 km', 'Lufthavn': '61.57 km'}"
4637,1720571,boliga.dk/bolig/1720571,"Svanevej 8, Strandet",7840,Højslev,54,56.58215,9.24527,"{'Kyst': '862 meter', 'Stoppested': '2.22 km', 'Skole': '3.54 km', 'Fodboldbane': '3.67 km', 'Skov': '4.66 km', 'Sø': '4.68 km', 'Supermarked': '4.81 km', 'Daginstitution': '4.88 km', 'Modulvogntog': '7.91 km', 'Idrætshal': '10.80 km', 'Læge': '11.31 km', 'Regionaltog': '11.69 km', 'Bibliotek': '15.41 km', 'Apotek': '15.51 km', 'Svømmehal': '16.42 km', 'Hospital': '18.26 km', 'Motorvej': '34.61 km', 'Lufthavn': '40.79 km', 'S-Tog': '81.50 km', 'Metro': '255.89 km'}"
4638,1720570,boliga.dk/bolig/1720570,"Stranddalen 108, Eskov Strandpark",7870,Roslev,126,56.78736,9.10145,
4639,1720426,boliga.dk/bolig/1720426,Agerhaven 56,2640,Hedehusene,50,55.66266,12.20933,"{'Stoppested': '1.56 km', 'Supermarked': '2.20 km', 'Daginstitution': '2.61 km', 'Læge': '2.65 km', 'Bibliotek': '2.65 km', 'Apotek': '2.69 km', 'Regionaltog': '2.69 km', 'Fodboldbane': '3.12 km', 'Idrætshal': '3.20 km', 'Svømmehal': '3.20 km', 'Skole': '3.20 km', 'Skov': '3.81 km', 'Sø': '3.90 km', 'Motorvej': '4.73 km', 'Modulvogntog': '5.83 km', 'S-Tog': '6.83 km', 'Kyst': '9.63 km', 'Hospital': '9.97 km', 'Metro': '21.47 km', 'Lufthavn': '34.22 km'}"
4640,1719480,boliga.dk/bolig/1719480,"Atlasvej 10, Dråby",8400,Ebeltoft,57,56.22033,10.69549,"{'Stoppested': '462 meter', 'Skov': '760 meter', 'Daginstitution': '864 meter', 'Supermarked': '1.68 km', 'Kyst': '1.91 km', 'Modulvogntog': '2.01 km', 'Apotek': '3.18 km', 'Fodboldbane': '3.18 km', 'Skole': '3.30 km', 'Svømmehal': '3.59 km', 'Sø': '3.98 km', 'Bibliotek': '5.50 km', 'Idrætshal': '11.45 km', 'Læge': '16.17 km', 'Lufthavn': '18.72 km', 'S-Tog': '19.76 km', 'Hospital': '30.11 km', 'Motorvej': '31.17 km', 'Regionaltog': '47.85 km', 'Metro': '152.68 km'}"
4641,1719406,boliga.dk/bolig/1719406,Pukkelvej 57,8400,Ebeltoft,102,56.16948,10.67843,"{'Skov': '257 meter', 'Modulvogntog': '694 meter', 'Kyst': '2.07 km', 'Stoppested': '2.26 km', 'Daginstitution': '2.27 km', 'Bibliotek': '2.29 km', 'Supermarked': '3.82 km', 'Fodboldbane': '3.94 km', 'Svømmehal': '3.94 km', 'Skole': '3.97 km', 'Apotek': '4.22 km', 'Sø': '10.38 km', 'Idrætshal': '15.73 km', 'Læge': '20.45 km', 'Lufthavn': '22.12 km', 'S-Tog': '24.04 km', 'Motorvej': '34.57 km', 'Hospital': '35.83 km', 'Regionaltog': '123.71 km', 'Metro': '146.90 km'}"
4642,1719060,boliga.dk/bolig/1719060,"Lynghøjen 15, Vesterø",9940,Læsø,74,57.28335,10.94286,"{'Stoppested': '1.13 km', 'Skov': '2.14 km', 'Fodboldbane': '2.19 km', 'Kyst': '2.33 km', 'Supermarked': '2.51 km', 'Sø': '3.43 km', 'Bibliotek': '5.13 km', 'Læge': '5.37 km', 'Daginstitution': '5.43 km', 'Skole': '5.64 km', 'Regionaltog': '31.75 km', 'Apotek': '32.12 km', 'Svømmehal': '32.16 km', 'Hospital': '33.13 km', 'Idrætshal': '33.19 km', 'Modulvogntog': '33.96 km', 'Motorvej': '38.17 km', 'Lufthavn': '97.12 km', 'S-Tog': '176.68 km', 'Metro': '361.97 km'}"
4643,1718378,boliga.dk/bolig/1718378,"Neesvej 107, Nees",7570,Vemb,112,56.39263,8.19023,"{'Kyst': '1.29 km', 'Fodboldbane': '1.61 km', 'Skov': '2.47 km', 'Supermarked': '8.42 km', 'Skole': '8.68 km', 'Apotek': '8.78 km', 'Læge': '8.92 km', 'Idrætshal': '8.92 km', 'Daginstitution': '9.06 km', 'Regionaltog': '9.48 km', 'Svømmehal': '10.46 km', 'Sø': '10.87 km', 'Bibliotek': '20.94 km', 'Modulvogntog': '21.96 km', 'Stoppested': '23.48 km', 'Hospital': '25.73 km', 'Motorvej': '32.89 km', 'Lufthavn': '72.84 km', 'S-Tog': '137.08 km', 'Metro': '310.07 km'}"
4644,1718177,boliga.dk/bolig/1718177,"Nordre Havnevej 62, Rømø",6792,Rømø,124,55.08704,8.5611,"{'Supermarked': '50 meter', 'Stoppested': '304 meter', 'Kyst': '334 meter', 'Daginstitution': '1.09 km', 'Skov': '2.54 km', 'Fodboldbane': '5.35 km', 'Sø': '8.41 km', 'Modulvogntog': '21.79 km', 'Svømmehal': '22.51 km', 'Idrætshal': '22.53 km', 'Læge': '22.55 km', 'Skole': '22.66 km', 'Apotek': '22.71 km', 'Bibliotek': '22.92 km', 'Regionaltog': '23.10 km', 'Hospital': '48.58 km', 'Motorvej': '65.87 km', 'Lufthavn': '68.78 km', 'S-Tog': '160.82 km', 'Metro': '348.16 km'}"
4645,1717950,boliga.dk/bolig/1717950,Nordvestvej 5,9493,Saltum,93,57.2997,9.66508,"{'Stoppested': '156 meter', 'Kyst': '395 meter', 'Regionaltog': '452 meter', 'Daginstitution': '737 meter', 'Fodboldbane': '964 meter', 'Læge': '1.04 km', 'Skole': '1.09 km', 'Apotek': '1.11 km', 'Supermarked': '1.11 km', 'Bibliotek': '1.48 km', 'Svømmehal': '1.92 km', 'Hospital': '2.39 km', 'Idrætshal': '3.04 km', 'Sø': '3.78 km', 'Modulvogntog': '4.78 km', 'Motorvej': '5.13 km', 'Skov': '5.77 km', 'S-Tog': '33.93 km', 'Metro': '56.86 km', 'Lufthavn': '73.96 km'}"
4646,1717956,boliga.dk/bolig/1717956,Signelilvej 60,2300,København S,48,55.65413,12.63561,"{'Metro': '456 meter', 'Idrætshal': '484 meter', 'Daginstitution': '495 meter', 'Stoppested': '581 meter', 'Kyst': '592 meter', 'Sø': '705 meter', 'Skole': '739 meter', 'Supermarked': '1.03 km', 'Læge': '1.15 km', 'Apotek': '1.61 km', 'Bibliotek': '1.73 km', 'Fodboldbane': '1.80 km', 'Svømmehal': '2.20 km', 'Hospital': '2.96 km', 'Modulvogntog': '3.24 km', 'Regionaltog': '3.76 km', 'Motorvej': '4.00 km', 'Lufthavn': '4.09 km', 'S-Tog': '5.51 km', 'Skov': '6.63 km'}"
4647,1717756,boliga.dk/bolig/1717756,Fyrvej 41A,6857,Blåvand,169,55.55105,8.10971,"{'Kyst': '387 meter', 'Supermarked': '1.72 km', 'Stoppested': '2.31 km', 'Skov': '4.29 km', 'Sø': '7.72 km', 'Svømmehal': '8.16 km', 'Bibliotek': '15.51 km', 'Fodboldbane': '15.72 km', 'Idrætshal': '15.72 km', 'Daginstitution': '15.81 km', 'Apotek': '15.82 km', 'Læge': '15.88 km', 'Regionaltog': '16.11 km', 'Skole': '16.17 km', 'Modulvogntog': '34.91 km', 'Motorvej': '36.45 km', 'Hospital': '39.51 km', 'Lufthavn': '39.57 km', 'S-Tog': '153.42 km', 'Metro': '333.27 km'}"
4648,1717689,boliga.dk/bolig/1717689,"Furvej 9, Amtoft",7742,Vesløs,102,57.00843,8.96117,"{'Kyst': '1.17 km', 'Supermarked': '1.58 km', 'Stoppested': '1.69 km', 'Modulvogntog': '4.06 km', 'Skole': '4.14 km', 'Fodboldbane': '4.25 km', 'Idrætshal': '4.25 km', 'Daginstitution': '4.25 km', 'Sø': '4.50 km', 'Skov': '5.74 km', 'Læge': '10.53 km', 'Svømmehal': '19.45 km', 'Regionaltog': '20.48 km', 'Bibliotek': '20.58 km', 'Apotek': '22.58 km', 'Hospital': '26.36 km', 'Lufthavn': '66.63 km', 'Motorvej': '69.17 km', 'S-Tog': '132.26 km', 'Metro': '312.95 km'}"
4649,1716883,boliga.dk/bolig/1716883,"Madsinesvej 5, Grønhøj",9480,Løkken,72,57.31914,9.6637,
4650,1717089,boliga.dk/bolig/1717089,"Gepardvej 4, Bunken",9982,Ålbæk,105,57.61651,10.41857,"{'Skov': '2.16 km', 'Regionaltog': '2.96 km', 'Kyst': '3.77 km', 'Fodboldbane': '4.90 km', 'Læge': '4.90 km', 'Stoppested': '5.06 km', 'Apotek': '5.06 km', 'Supermarked': '5.07 km', 'Skole': '5.10 km', 'Bibliotek': '5.28 km', 'Modulvogntog': '5.38 km', 'Sø': '9.51 km', 'Idrætshal': '12.18 km', 'Daginstitution': '12.21 km', 'Svømmehal': '18.58 km', 'Hospital': '27.20 km', 'Motorvej': '28.48 km', 'Lufthavn': '93.21 km', 'S-Tog': '171.16 km', 'Metro': '356.14 km'}"
4651,1717206,boliga.dk/bolig/1717206,Udsholt Strandvej 10,3250,Gilleleje,236,56.11462,12.2195,"{'Stoppested': '38 meter', 'Kyst': '617 meter', 'Skole': '2.24 km', 'Idrætshal': '2.33 km', 'Fodboldbane': '2.33 km', 'Supermarked': '2.80 km', 'Daginstitution': '3.46 km', 'Sø': '3.97 km', 'Skov': '5.62 km', 'Bibliotek': '6.72 km', 'Læge': '7.09 km', 'Regionaltog': '7.12 km', 'Apotek': '7.40 km', 'Svømmehal': '10.96 km', 'Modulvogntog': '21.86 km', 'S-Tog': '25.76 km', 'Hospital': '30.87 km', 'Motorvej': '32.31 km', 'Metro': '55.96 km', 'Lufthavn': '80.59 km'}"
4652,1716511,boliga.dk/bolig/1716511,"Hannesvej 7, Kærgården",7770,Vestervig,76,56.75511,8.30938,
4653,1716487,boliga.dk/bolig/1716487,Halvrebene 92,9560,Hadsund,93,56.74393,10.30328,"{'Stoppested': '1.95 km', 'Kyst': '1.99 km', 'Læge': '2.27 km', 'Supermarked': '2.43 km', 'Bibliotek': '2.53 km', 'Skole': '2.56 km', 'Fodboldbane': '2.57 km', 'Idrætshal': '2.57 km', 'Daginstitution': '3.00 km', 'Skov': '5.46 km', 'Svømmehal': '12.64 km', 'Apotek': '14.07 km', 'Modulvogntog': '14.75 km', 'Sø': '17.10 km', 'Regionaltog': '30.25 km', 'Hospital': '39.11 km', 'Motorvej': '44.63 km', 'Lufthavn': '57.72 km', 'S-Tog': '66.29 km', 'Metro': '251.86 km'}"
4654,1716548,boliga.dk/bolig/1716548,"Søndervang 52, Lønne",6830,Nørre Nebel,69,55.77785,8.23829,"{'Skov': '582 meter', 'Stoppested': '1.33 km', 'Skole': '2.41 km', 'Supermarked': '3.76 km', 'Apotek': '3.81 km', 'Læge': '3.99 km', 'Regionaltog': '4.29 km', 'Idrætshal': '4.38 km', 'Svømmehal': '4.38 km', 'Fodboldbane': '4.38 km', 'Bibliotek': '4.41 km', 'Sø': '4.51 km', 'Daginstitution': '4.72 km', 'Kyst': '6.24 km', 'Modulvogntog': '23.08 km', 'Hospital': '27.89 km', 'Lufthavn': '44.73 km', 'Motorvej': '44.73 km', 'S-Tog': '138.84 km', 'Metro': '317.42 km'}"
4655,1716479,boliga.dk/bolig/1716479,Rågelejevej 140,3210,Vejby,90,56.09405,12.156,"{'Stoppested': '21 meter', 'Kyst': '629 meter', 'Sø': '1.19 km', 'Supermarked': '2.60 km', 'Idrætshal': '3.70 km', 'Fodboldbane': '3.70 km', 'Skole': '3.70 km', 'Bibliotek': '3.94 km', 'Daginstitution': '3.97 km', 'Regionaltog': '4.00 km', 'Læge': '5.23 km', 'Skov': '5.99 km', 'Svømmehal': '9.70 km', 'Apotek': '10.85 km', 'Modulvogntog': '18.37 km', 'S-Tog': '24.92 km', 'Hospital': '29.83 km', 'Motorvej': '34.67 km', 'Metro': '55.12 km', 'Lufthavn': '78.65 km'}"
4656,1716224,boliga.dk/bolig/1716224,Følvigvej 34,7870,Roslev,72,56.71009,8.87419,"{'Kyst': '510 meter', 'Modulvogntog': '4.02 km', 'Stoppested': '4.71 km', 'Fodboldbane': '6.56 km', 'Idrætshal': '6.74 km', 'Supermarked': '6.78 km', 'Skole': '6.91 km', 'Daginstitution': '7.16 km', 'Sø': '8.09 km', 'Skov': '8.86 km', 'Svømmehal': '9.20 km', 'Læge': '10.50 km', 'Apotek': '11.39 km', 'Bibliotek': '12.50 km', 'Hospital': '17.04 km', 'Regionaltog': '26.08 km', 'Motorvej': '52.15 km', 'Lufthavn': '61.80 km', 'S-Tog': '114.90 km', 'Metro': '289.30 km'}"
4657,1716395,boliga.dk/bolig/1716395,"Tranevej 3, Hou",9370,Hals,67,57.04418,10.35839,"{'Stoppested': '830 meter', 'Kyst': '1.05 km', 'Sø': '1.34 km', 'Supermarked': '1.98 km', 'Fodboldbane': '1.99 km', 'Skole': '2.17 km', 'Skov': '2.79 km', 'Daginstitution': '6.55 km', 'Idrætshal': '6.80 km', 'Bibliotek': '6.83 km', 'Læge': '7.09 km', 'Apotek': '7.12 km', 'Hospital': '17.20 km', 'Svømmehal': '22.56 km', 'Motorvej': '22.78 km', 'Modulvogntog': '23.45 km', 'Regionaltog': '32.64 km', 'Lufthavn': '36.93 km', 'S-Tog': '97.40 km', 'Metro': '282.97 km'}"
4658,1716272,boliga.dk/bolig/1716272,"Kystvejen 8B, Baaring Mark",5466,Asperup,152,55.50758,9.90013,"{'Stoppested': '154 meter', 'Skov': '160 meter', 'Kyst': '261 meter', 'Sø': '2.02 km', 'Skole': '2.69 km', 'Supermarked': '2.75 km', 'Daginstitution': '2.81 km', 'Fodboldbane': '3.55 km', 'Motorvej': '4.97 km', 'Modulvogntog': '5.09 km', 'Læge': '5.97 km', 'Apotek': '6.19 km', 'Bibliotek': '6.29 km', 'Regionaltog': '6.81 km', 'Idrætshal': '7.08 km', 'Svømmehal': '10.78 km', 'Hospital': '12.58 km', 'Lufthavn': '41.57 km', 'S-Tog': '91.24 km', 'Metro': '278.59 km'}"
4659,1715844,boliga.dk/bolig/1715844,"Grønspættevej 9, Tversted",9881,Bindslev,79,57.58748,10.2228,"{'Skov': '338 meter', 'Stoppested': '2.32 km', 'Supermarked': '2.55 km', 'Kyst': '2.61 km', 'Fodboldbane': '2.94 km', 'Daginstitution': '2.94 km', 'Idrætshal': '6.64 km', 'Skole': '6.76 km', 'Sø': '8.43 km', 'Læge': '13.49 km', 'Modulvogntog': '13.53 km', 'Motorvej': '13.60 km', 'Apotek': '13.64 km', 'Bibliotek': '13.65 km', 'Regionaltog': '13.79 km', 'Svømmehal': '14.29 km', 'Hospital': '30.68 km', 'Lufthavn': '78.33 km', 'S-Tog': '166.69 km', 'Metro': '352.30 km'}"
4660,1715788,boliga.dk/bolig/1715788,"Strandvejen 439, Henne Strand",6854,Henne,170,55.74328,8.17449,"{'Supermarked': '505 meter', 'Stoppested': '645 meter', 'Skov': '2.42 km', 'Daginstitution': '7.22 km', 'Fodboldbane': '7.22 km', 'Sø': '7.39 km', 'Skole': '9.48 km', 'Regionaltog': '9.59 km', 'Læge': '10.38 km', 'Idrætshal': '10.69 km', 'Svømmehal': '10.69 km', 'Bibliotek': '10.81 km', 'Apotek': '13.55 km', 'Modulvogntog': '26.96 km', 'Kyst': '28.24 km', 'Hospital': '36.85 km', 'Motorvej': '42.79 km', 'Lufthavn': '43.23 km', 'S-Tog': '143.91 km', 'Metro': '323.52 km'}"
4661,1715596,boliga.dk/bolig/1715596,Primulavej 2,4281,Gørlev,95,55.55323,11.17279,"{'Skov': '143 meter', 'Stoppested': '170 meter', 'Daginstitution': '571 meter', 'Fodboldbane': '888 meter', 'Sø': '910 meter', 'Supermarked': '912 meter', 'Skole': '1.22 km', 'Idrætshal': '1.41 km', 'Bibliotek': '1.83 km', 'Modulvogntog': '1.92 km', 'Svømmehal': '1.94 km', 'Læge': '2.01 km', 'Apotek': '2.26 km', 'Regionaltog': '2.34 km', 'Kyst': '2.84 km', 'Hospital': '3.74 km', 'Motorvej': '5.49 km', 'Lufthavn': '28.25 km', 'S-Tog': '53.90 km', 'Metro': '241.25 km'}"
4662,1714840,boliga.dk/bolig/1714840,Byvej 76,3600,Frederikssund,96,55.85566,12.06778,"{'Motorvej': '1.25 km', 'Modulvogntog': '1.29 km', 'Kyst': '1.91 km', 'Skov': '2.37 km', 'Stoppested': '2.40 km', 'Fodboldbane': '3.54 km', 'Supermarked': '4.62 km', 'Sø': '7.58 km', 'Daginstitution': '7.89 km', 'Regionaltog': '8.48 km', 'Skole': '8.84 km', 'Idrætshal': '8.95 km', 'Svømmehal': '8.95 km', 'Bibliotek': '9.23 km', 'Læge': '9.40 km', 'Apotek': '9.59 km', 'Hospital': '18.92 km', 'S-Tog': '79.95 km', 'Metro': '115.70 km', 'Lufthavn': '128.86 km'}"
4663,1714542,boliga.dk/bolig/1714542,Kirkevej 15,9990,Skagen,176,57.72214,10.58336,"{'Stoppested': '41 meter', 'Skole': '115 meter', 'Supermarked': '250 meter', 'Fodboldbane': '777 meter', 'Daginstitution': '926 meter', 'Idrætshal': '2.27 km', 'Sø': '2.31 km', 'Skov': '2.49 km', 'Kyst': '4.26 km', 'Bibliotek': '5.32 km', 'Regionaltog': '5.52 km', 'Læge': '5.57 km', 'Apotek': '6.08 km', 'Motorvej': '8.15 km', 'Modulvogntog': '9.44 km', 'Svømmehal': '10.12 km', 'Hospital': '18.80 km', 'Lufthavn': '26.13 km', 'S-Tog': '140.53 km', 'Metro': '251.01 km'}"
4664,1714167,boliga.dk/bolig/1714167,Nr. Madsbadvej 32,7884,Fur,120,56.81811,9.01262,"{'Skole': '450 meter', 'Kyst': '1.06 km', 'Stoppested': '1.19 km', 'Skov': '1.47 km', 'Supermarked': '2.00 km', 'Sø': '2.33 km', 'Læge': '3.06 km', 'Fodboldbane': '5.62 km', 'Idrætshal': '6.26 km', 'Daginstitution': '13.00 km', 'Svømmehal': '13.62 km', 'Apotek': '16.11 km', 'Modulvogntog': '20.96 km', 'Bibliotek': '27.36 km', 'Regionaltog': '31.30 km', 'Hospital': '31.98 km', 'Motorvej': '62.17 km', 'Lufthavn': '70.91 km', 'S-Tog': '113.61 km', 'Metro': '292.08 km'}"
4665,1714177,boliga.dk/bolig/1714177,Arnbjergvej 47,6430,Nordborg,132,55.06977,9.79587,"{'Kyst': '213 meter', 'Skov': '1.33 km', 'Sø': '3.07 km', 'Stoppested': '3.47 km', 'Supermarked': '4.11 km', 'Daginstitution': '4.16 km', 'Svømmehal': '4.35 km', 'Fodboldbane': '4.35 km', 'Idrætshal': '4.35 km', 'Skole': '4.41 km', 'Læge': '5.27 km', 'Bibliotek': '5.56 km', 'Apotek': '5.79 km', 'Regionaltog': '24.40 km', 'Hospital': '27.07 km', 'Lufthavn': '27.59 km', 'Motorvej': '29.73 km', 'Modulvogntog': '34.46 km', 'S-Tog': '162.10 km', 'Metro': '278.20 km'}"
4666,1713901,boliga.dk/bolig/1713901,"Harestien 3, Østerby",9940,Læsø,63,57.32246,11.14308,
4667,1714142,boliga.dk/bolig/1714142,"Klintevej 2, Tørring",7620,Lemvig,116,56.58214,8.27605,"{'Kyst': '456 meter', 'Sø': '1.55 km', 'Modulvogntog': '4.44 km', 'Stoppested': '5.03 km', 'Regionaltog': '5.03 km', 'Supermarked': '5.19 km', 'Bibliotek': '5.31 km', 'Læge': '5.36 km', 'Fodboldbane': '5.47 km', 'Skole': '5.47 km', 'Daginstitution': '5.52 km', 'Apotek': '5.56 km', 'Hospital': '5.67 km', 'Idrætshal': '5.69 km', 'Svømmehal': '5.82 km', 'Skov': '9.46 km', 'Motorvej': '37.73 km', 'Lufthavn': '77.68 km', 'S-Tog': '139.16 km', 'Metro': '312.14 km'}"
4668,1713845,boliga.dk/bolig/1713845,"Mievej 26, Grønhøj",9480,Løkken,91,57.31561,9.66833,
4669,1713549,boliga.dk/bolig/1713549,Hækvej 7,8400,Ebeltoft,85,56.1674,10.673,"{'Modulvogntog': '787 meter', 'Stoppested': '2.37 km', 'Skov': '3.71 km', 'Idrætshal': '4.54 km', 'Fodboldbane': '4.58 km', 'Supermarked': '4.59 km', 'Skole': '4.59 km', 'Daginstitution': '4.68 km', 'Sø': '4.70 km', 'Svømmehal': '16.52 km', 'Læge': '16.78 km', 'Bibliotek': '16.79 km', 'Apotek': '16.91 km', 'Regionaltog': '17.17 km', 'Lufthavn': '18.64 km', 'Kyst': '19.93 km', 'Hospital': '22.63 km', 'Motorvej': '22.69 km', 'S-Tog': '85.66 km', 'Metro': '258.64 km'}"
